November 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
AL-077,Lauderdale County,Alabama,50.2,1.1,80,49.1
AL-079,Lawrence County,Alabama,50.8,1,78,49.8
AL-081,Lee County,Alabama,55.4,1.5,89,53.9
AL-083,Limestone County,Alabama,50.8,1.2,81,49.6
AL-085,Lowndes County,Alabama,56.4,1.3,82,55.1
AL-087,Macon County,Alabama,56.4,1.5,87,54.9
AL-089,Madison County,Alabama,51.5,1.7,85,49.8
AL-091,Marengo County,Alabama,55.8,1.2,80,54.6
AL-093,Marion County,Alabama,52.5,1.9,90,50.6
AL-095,Marshall County,Alabama,52.7,2.2,90,50.5
AL-097,Mobile County,Alabama,60,2.2,93,57.8
AL-099,Monroe County,Alabama,58,2.2,99,55.8
AL-101,Montgomery County,Alabama,56.6,1.5,85,55.1
AL-103,Morgan County,Alabama,51.7,1.6,85,50.1
AL-105,Perry County,Alabama,54.9,1,79,53.9
AL-107,Pickens County,Alabama,54.8,1.9,89,52.9
AL-109,Pike County,Alabama,57.5,1.9,91,55.6
AL-111,Randolph County,Alabama,53.6,2.8,105,50.8
AL-113,Russell County,Alabama,56,1,84,55
AL-115,St. Clair County,Alabama,52.6,1.5,86,51.1
AL-117,Shelby County,Alabama,53.9,1.8,90,52.1
AL-119,Sumter County,Alabama,55.2,1.1,79,54.1
AL-121,Talladega County,Alabama,53.6,1.8,92,51.8
AL-123,Tallapoosa County,Alabama,54.6,1.8,92,52.8
AL-125,Tuscaloosa County,Alabama,54.4,1.5,84,52.9
AL-127,Walker County,Alabama,53.2,1.8,88,51.4
AL-129,Washington County,Alabama,58.2,2.2,93,56
AL-131,Wilcox County,Alabama,56.6,1.4,82,55.2
AL-133,Winston County,Alabama,51.7,1.5,86,50.2
AZ-001,Apache County,Arizona,35.7,-3.5,13,39.2
AZ-003,Cochise County,Arizona,48.2,-2.5,20,50.7
AZ-005,Coconino County,Arizona,38.1,-3,17,41.1
AZ-007,Gila County,Arizona,46.2,-2.8,16,49
AZ-009,Graham County,Arizona,47.3,-2.9,16,50.2
AZ-011,Greenlee County,Arizona,43.6,-2.4,16,46
AZ-012,La Paz County,Arizona,56.7,-2.8,19,59.5
AZ-013,Maricopa County,Arizona,55.5,-3.5,10,59
AZ-015,Mohave County,Arizona,48,-3,14,51
AZ-017,Navajo County,Arizona,36.7,-3.4,14,40.1
AZ-019,Pima County,Arizona,54.1,-3.1,16,57.2
AZ-021,Pinal County,Arizona,55,-2.6,19,57.6
AZ-023,Santa Cruz County,Arizona,48.7,-2.9,17,51.6
AZ-025,Yavapai County,Arizona,46.1,-2.9,19,49
AZ-027,Yuma County,Arizona,57.9,-2.8,19,60.7
AR-001,Arkansas County,Arkansas,51.3,-0.4,61,51.7
AR-003,Ashley County,Arkansas,53.4,0.4,69,53
AR-005,Baxter County,Arkansas,47,0.5,68,46.5
AR-007,Benton County,Arkansas,46.9,0,62,46.9
AR-009,Boone County,Arkansas,46.7,0.4,65,46.3
AR-011,Bradley County,Arkansas,52.2,-0,67,52.2
AR-013,Calhoun County,Arkansas,51.3,-0.9,53,52.2
AR-015,Carroll County,Arkansas,46.4,-0.2,57,46.6
AR-017,Chicot County,Arkansas,53.6,0.2,67,53.4
AR-019,Clark County,Arkansas,50.6,-0.9,51,51.5
AR-021,Clay County,Arkansas,48.2,0.6,71,47.6
AR-023,Cleburne County,Arkansas,48.9,0.5,75,48.4
AR-025,Cleveland County,Arkansas,51.2,-0.5,62,51.7
AR-027,Columbia County,Arkansas,51.7,-1.4,43,53.1
AR-029,Conway County,Arkansas,49,-0.4,62,49.4
AR-031,Craighead County,Arkansas,49.1,0.6,72,48.5
AR-033,Crawford County,Arkansas,48.9,0.1,62,48.8
AR-035,Crittenden County,Arkansas,50.8,0.2,71,50.6
AR-037,Cross County,Arkansas,50.2,0.3,70,49.9
AR-039,Dallas County,Arkansas,50.4,-1.2,49,51.6
AR-041,Desha County,Arkansas,52.2,-0.2,66,52.4
AR-043,Drew County,Arkansas,52.2,-0.2,67,52.4
AR-045,Faulkner County,Arkansas,49.3,-0.5,61,49.8
AR-047,Franklin County,Arkansas,48.5,-0.3,62,48.8
AR-049,Fulton County,Arkansas,47.3,1.4,81,45.9
AR-051,Garland County,Arkansas,50,-0.2,61,50.2
AR-053,Grant County,Arkansas,51.2,-0.2,67,51.4
AR-055,Greene County,Arkansas,48.6,0.7,72,47.9
AR-057,Hempstead County,Arkansas,51.6,-0.6,58,52.2
AR-059,Hot Spring County,Arkansas,50.8,-0.3,62,51.1
AR-061,Howard County,Arkansas,50.5,-0.4,60,50.9
AR-063,Independence County,Arkansas,48.2,0.2,71,48
AR-065,Izard County,Arkansas,47.1,0.3,71,46.8
AR-067,Jackson County,Arkansas,48.6,-0.1,65,48.7
AR-069,Jefferson County,Arkansas,51.4,-0.1,67,51.5
AR-071,Johnson County,Arkansas,48,-0.2,61,48.2
AR-073,Lafayette County,Arkansas,52.9,-0.3,66,53.2
AR-075,Lawrence County,Arkansas,48.3,0.6,75,47.7
AR-077,Lee County,Arkansas,51.1,0.1,71,51
AR-079,Lincoln County,Arkansas,51.7,-0.2,68,51.9
AR-081,Little River County,Arkansas,52.6,0.2,66,52.4
AR-083,Logan County,Arkansas,48.9,-0.6,58,49.5
AR-085,Lonoke County,Arkansas,50.6,-0.3,65,50.9
AR-087,Madison County,Arkansas,46.2,-0.1,60,46.3
AR-089,Marion County,Arkansas,46.9,0.4,67,46.5
AR-091,Miller County,Arkansas,53.8,0.4,70,53.4
AR-093,Mississippi County,Arkansas,49.5,0.2,69,49.3
AR-095,Monroe County,Arkansas,50.8,-0.2,63,51
AR-097,Montgomery County,Arkansas,49.6,0.1,62,49.5
AR-099,Nevada County,Arkansas,51.1,-1.2,45,52.3
AR-101,Newton County,Arkansas,45.7,-0.4,57,46.1
AR-103,Ouachita County,Arkansas,50.6,-2,32,52.6
AR-105,Perry County,Arkansas,49.6,-0.4,62,50
AR-107,Phillips County,Arkansas,51.4,-0.1,70,51.5
AR-109,Pike County,Arkansas,50.4,-0.3,61,50.7
AR-111,Poinsett County,Arkansas,49.4,0.2,71,49.2
AR-113,Polk County,Arkansas,49.4,0.5,66,48.9
AR-115,Pope County,Arkansas,48.2,-0.2,62,48.4
AR-117,Prairie County,Arkansas,50.7,-0.1,66,50.8
AR-119,Pulaski County,Arkansas,50.4,-0.3,62,50.7
AR-121,Randolph County,Arkansas,48,1,78,47.1
AR-123,St. Francis County,Arkansas,50.9,0.3,70,50.6
AR-125,Saline County,Arkansas,50.4,-0.2,66,50.6
AR-127,Scott County,Arkansas,49.3,0.2,64,49.1
AR-129,Searcy County,Arkansas,45.6,-0.9,50,46.5
AR-131,Sebastian County,Arkansas,49.9,0.2,65,49.7
AR-133,Sevier County,Arkansas,51.4,0.1,65,51.3
AR-135,Sharp County,Arkansas,47.2,0.6,74,46.6
AR-137,Stone County,Arkansas,47,-0.2,61,47.2
AR-139,Union County,Arkansas,52.6,-0.4,63,53
AR-141,Van Buren County,Arkansas,47.1,-0.5,57,47.6
AR-143,Washington County,Arkansas,47,0,62,47
AR-145,White County,Arkansas,50.2,0.5,76,49.7
AR-147,Woodruff County,Arkansas,49.9,-0,69,49.9
AR-149,Yell County,Arkansas,49.3,-0.5,60,49.8
CA-001,Alameda County,California,50.9,-2.2,15,53.1
CA-003,Alpine County,California,32.6,-4.1,8,36.7
CA-005,Amador County,California,46.3,-3.9,10,50.2
CA-007,Butte County,California,48.7,-1.9,25,50.6
CA-009,Calaveras County,California,46.7,-3.6,11,50.3
CA-011,Colusa County,California,49.3,-2.5,16,51.8
CA-013,Contra Costa County,California,51.2,-2.1,16,53.3
CA-015,Del Norte County,California,43,-1.4,28,44.4
CA-017,El Dorado County,California,42.5,-3.9,13,46.4
CA-019,Fresno County,California,44.4,-2.3,22,46.7
CA-021,Glenn County,California,48.6,-2,21,50.6
CA-023,Humboldt County,California,43.6,-3.4,5,47
CA-025,Imperial County,California,60.7,-1.5,32,62.2
CA-027,Inyo County,California,46.6,-2.5,22,49.1
CA-029,Kern County,California,48.9,-2.9,13,51.8
CA-031,Kings County,California,50.6,-2.6,13,53.2
CA-033,Lake County,California,45.9,-3,6,48.9
CA-035,Lassen County,California,31.9,-5.2,4,37.1
CA-037,Los Angeles County,California,53.4,-1.1,41,54.5
CA-039,Madera County,California,44.6,-2.6,17,47.2
CA-041,Marin County,California,50.4,-2.6,12,53
CA-043,Mariposa County,California,43.8,-3.1,14,46.9
CA-045,Mendocino County,California,45.8,-3.3,6,49.1
CA-047,Merced County,California,50.7,-2.2,23,52.9
CA-049,Modoc County,California,32.4,-4.2,9,36.6
CA-051,Mono County,California,32.1,-3.4,18,35.5
CA-053,Monterey County,California,50.6,-2,26,52.6
CA-055,Napa County,California,49.6,-2.4,15,52
CA-057,Nevada County,California,40.3,-4.4,7,44.7
CA-059,Orange County,California,59.8,-0.2,55,60
CA-061,Placer County,California,42,-4,8,46
CA-063,Plumas County,California,34,-5,3,39
CA-065,Riverside County,California,56.6,-1.6,34,58.2
CA-067,Sacramento County,California,51,-2.7,12,53.7
CA-069,San Benito County,California,49.6,-1.7,35,51.3
CA-071,San Bernardino County,California,51.8,-3,19,54.8
CA-073,San Diego County,California,54.4,-1.8,29,56.2
CA-075,San Francisco County,California,52.1,-2,14,54.1
CA-077,San Joaquin County,California,50.9,-2.4,15,53.3
CA-079,San Luis Obispo County,California,50.6,-2.2,21,52.8
CA-081,San Mateo County,California,50.7,-2.5,13,53.2
CA-083,Santa Barbara County,California,51.5,-1.9,27,53.4
CA-085,Santa Clara County,California,49.8,-2.1,19,51.9
CA-087,Santa Cruz County,California,50.4,-2.4,14,52.8
CA-089,Shasta County,California,42.5,-3.4,11,45.9
CA-091,Sierra County,California,34.6,-4.6,4,39.2
CA-093,Siskiyou County,California,36.4,-3,9,39.4
CA-095,Solano County,California,51,-2.4,13,53.4
CA-097,Sonoma County,California,48.9,-3.2,4,52.1
CA-099,Stanislaus County,California,49.8,-2.8,8,52.6
CA-101,Sutter County,California,50.9,-2.6,11,53.5
CA-103,Tehama County,California,46.8,-2.7,13,49.5
CA-105,Trinity County,California,40.8,-2.5,11,43.3
CA-107,Tulare County,California,43.2,-2.3,23,45.5
CA-109,Tuolumne County,California,38.9,-3.9,8,42.8
CA-111,Ventura County,California,51.3,-0.9,43,52.2
CA-113,Yolo County,California,50.4,-2.7,13,53.1
CA-115,Yuba County,California,48.9,-3.1,10,52
CO-001,Adams County,Colorado,34.4,-2.1,34,36.5
CO-003,Alamosa County,Colorado,29.1,-1.7,30,30.8
CO-005,Arapahoe County,Colorado,34.1,-2.5,31,36.6
CO-007,Archuleta County,Colorado,31.3,-1.8,24,33.1
CO-009,Baca County,Colorado,38.7,-2.5,27,41.2
CO-011,Bent County,Colorado,38.6,-1.3,37,39.9
CO-013,Boulder County,Colorado,30.9,-3,27,33.9
CO-014,Broomfield County,Colorado,35.9,-2.6,31,38.5
CO-015,Chaffee County,Colorado,25.8,-1.9,31,27.7
CO-017,Cheyenne County,Colorado,37.2,-0.7,44,37.9
CO-019,Clear Creek County,Colorado,24.1,-3,24,27.1
CO-021,Conejos County,Colorado,27.5,-1.8,31,29.3
CO-023,Costilla County,Colorado,29.5,-1.4,35,30.9
CO-025,Crowley County,Colorado,37.3,-1,45,38.3
CO-027,Custer County,Colorado,29.1,-1.8,28,30.9
CO-029,Delta County,Colorado,32.1,-1.6,33,33.7
CO-031,Denver County,Colorado,35.7,-2.6,31,38.3
CO-033,Dolores County,Colorado,29.5,-2.6,22,32.1
CO-035,Douglas County,Colorado,33.5,-2.7,29,36.2
CO-037,Eagle County,Colorado,25.7,-2.1,31,27.8
CO-039,Elbert County,Colorado,33.1,-2.4,33,35.5
CO-041,El Paso County,Colorado,34.2,-2.2,32,36.4
CO-043,Fremont County,Colorado,32.3,-2.6,24,34.9
CO-045,Garfield County,Colorado,29.3,-1.7,31,31
CO-047,Gilpin County,Colorado,26.8,-2.7,28,29.5
CO-049,Grand County,Colorado,23.3,-2.7,25,26
CO-051,Gunnison County,Colorado,25.3,-1.8,32,27.1
CO-053,Hinsdale County,Colorado,23.4,-2.1,27,25.5
CO-055,Huerfano County,Colorado,33.8,-2,29,35.8
CO-057,Jackson County,Colorado,22.4,-2.8,28,25.2
CO-059,Jefferson County,Colorado,32.9,-3,25,35.9
CO-061,Kiowa County,Colorado,37.8,-1,39,38.8
CO-063,Kit Carson County,Colorado,36.8,-0.9,44,37.7
CO-065,Lake County,Colorado,21.7,-2.4,28,24.1
CO-067,La Plata County,Colorado,31.8,-2.2,24,34
CO-069,Larimer County,Colorado,28.4,-2.5,34,30.9
CO-071,Las Animas County,Colorado,37.6,-1.8,31,39.4
CO-073,Lincoln County,Colorado,35.1,-1.9,37,37
CO-075,Logan County,Colorado,33.6,-3,25,36.6
CO-077,Mesa County,Colorado,33,-0.9,41,33.9
CO-079,Mineral County,Colorado,24.4,-1.8,30,26.2
CO-081,Moffat County,Colorado,28.6,-2,34,30.6
CO-083,Montezuma County,Colorado,34.2,-2.4,21,36.6
CO-085,Montrose County,Colorado,32.8,-1.5,31,34.3
CO-087,Morgan County,Colorado,34.6,-0.7,44,35.3
CO-089,Otero County,Colorado,38.7,-1.3,39,40
CO-091,Ouray County,Colorado,27.7,-2.1,27,29.8
CO-093,Park County,Colorado,25.6,-2.7,26,28.3
CO-095,Phillips County,Colorado,34.7,-1.6,40,36.3
CO-097,Pitkin County,Colorado,24.4,-2.4,31,26.8
CO-099,Prowers County,Colorado,39,-1.4,37,40.4
CO-101,Pueblo County,Colorado,38,-1.8,36,39.8
CO-103,Rio Blanco County,Colorado,29.2,-2,31,31.2
CO-105,Rio Grande County,Colorado,26.7,-1.8,30,28.5
CO-107,Routt County,Colorado,25.4,-2.2,30,27.6
CO-109,Saguache County,Colorado,26.3,-2,31,28.3
CO-111,San Juan County,Colorado,22.9,-2.2,28,25.1
CO-113,San Miguel County,Colorado,30.4,-2.4,24,32.8
CO-115,Sedgwick County,Colorado,33.9,-2.6,28,36.5
CO-117,Summit County,Colorado,22.1,-2.4,24,24.5
CO-119,Teller County,Colorado,27.4,-3,24,30.4
CO-121,Washington County,Colorado,34.5,-1.9,36,36.4
CO-123,Weld County,Colorado,32.7,-2.7,27,35.4
CO-125,Yuma County,Colorado,36.2,-0.9,47,37.1
CT-001,Fairfield County,Connecticut,46.2,4.9,120,41.3
CT-003,Hartford County,Connecticut,45.5,5.3,123,40.2
CT-005,Litchfield County,Connecticut,43,5,121,38
CT-007,Middlesex County,Connecticut,45.9,4.6,118,41.3
CT-009,New Haven County,Connecticut,45.5,4.4,118,41.1
CT-011,New London County,Connecticut,46.2,4.8,121,41.4
CT-013,Tolland County,Connecticut,44.9,5.3,122,39.6
CT-015,Windham County,Connecticut,45.2,5.3,121,39.9
DE-001,Kent County,Delaware,49.2,3.8,111,45.4
DE-003,New Castle County,Delaware,48.5,4.1,113,44.4
DE-005,Sussex County,Delaware,50.8,4.3,112,46.5
FL-001,Alachua County,Florida,66.8,5,120,61.8
FL-003,Baker County,Florida,64.4,4.5,120,59.9
FL-005,Bay County,Florida,63.1,3.8,113,59.3
FL-007,Bradford County,Florida,66.1,4.8,121,61.3
FL-009,Brevard County,Florida,73.2,5.8,125,67.4
FL-011,Broward County,Florida,77,6.1,127,70.9
FL-013,Calhoun County,Florida,62.4,3.9,113,58.5
FL-015,Charlotte County,Florida,74.4,6.1,127,68.3
FL-017,Citrus County,Florida,69.4,5.7,123,63.7
FL-019,Clay County,Florida,67.3,5.5,122,61.8
FL-021,Collier County,Florida,76.7,6.3,127,70.4
FL-023,Columbia County,Florida,63.9,3.9,114,60
FL-027,DeSoto County,Florida,73.1,5.8,125,67.3
FL-029,Dixie County,Florida,66.9,5.8,121,61.1
FL-031,Duval County,Florida,67,5.7,123,61.3
FL-033,Escambia County,Florida,61.4,2.9,107,58.5
FL-035,Flagler County,Florida,70.5,6.7,125,63.8
FL-037,Franklin County,Florida,64.3,4.1,114,60.2
FL-039,Gadsden County,Florida,62.7,4.2,115,58.5
FL-041,Gilchrist County,Florida,66.2,5.3,121,60.9
FL-043,Glades County,Florida,74.1,5.8,126,68.3
FL-045,Gulf County,Florida,63.6,4,112,59.6
FL-047,Hamilton County,Florida,62.9,3.9,112,59
FL-049,Hardee County,Florida,72.6,5.9,125,66.7
FL-051,Hendry County,Florida,75.2,6,127,69.2
FL-053,Hernando County,Florida,70.2,5.9,123,64.3
FL-055,Highlands County,Florida,73.4,6.1,125,67.3
FL-057,Hillsborough County,Florida,72,5.9,123,66.1
FL-059,Holmes County,Florida,60.6,3.1,106,57.5
FL-061,Indian River County,Florida,73.8,6,125,67.8
FL-063,Jackson County,Florida,61.4,3.3,105,58.1
FL-065,Jefferson County,Florida,63.8,4.8,121,59
FL-067,Lafayette County,Florida,65.4,5.3,121,60.1
FL-069,Lake County,Florida,70.8,6.2,123,64.6
FL-071,Lee County,Florida,76,6.7,127,69.3
FL-073,Leon County,Florida,63.5,4.6,119,58.9
FL-075,Levy County,Florida,68,5.9,122,62.1
FL-077,Liberty County,Florida,63.1,4.2,115,58.9
FL-079,Madison County,Florida,63.8,5,119,58.8
FL-081,Manatee County,Florida,72.4,5.5,124,66.9
FL-083,Marion County,Florida,69,5.9,123,63.1
FL-085,Martin County,Florida,75.5,6,126,69.5
FL-086,Miami-Dade County,Florida,77.6,6.2,127,71.4
FL-087,Monroe County,Florida,78,6,127,72
FL-089,Nassau County,Florida,65.3,5.2,121,60.1
FL-091,Okaloosa County,Florida,62,4,112,58
FL-093,Okeechobee County,Florida,73.8,5.9,125,67.9
FL-095,Orange County,Florida,72.2,6.1,125,66.1
FL-097,Osceola County,Florida,73.1,6.2,126,66.9
FL-099,Palm Beach County,Florida,76.2,6.2,126,70
FL-101,Pasco County,Florida,70.6,5.7,123,64.9
FL-103,Pinellas County,Florida,72.4,5.5,122,66.9
FL-105,Polk County,Florida,72.4,6.1,126,66.3
FL-107,Putnam County,Florida,69,6.2,123,62.8
FL-109,St. Johns County,Florida,69.2,6.3,123,62.9
FL-111,St. Lucie County,Florida,74.8,5.9,125,68.9
FL-113,Santa Rosa County,Florida,61.7,3.4,109,58.3
FL-115,Sarasota County,Florida,73.1,5.5,126,67.6
FL-117,Seminole County,Florida,71.8,6,125,65.8
FL-119,Sumter County,Florida,69.9,5.8,123,64.1
FL-121,Suwannee County,Florida,64.3,4.5,118,59.8
FL-123,Taylor County,Florida,65.8,5.8,122,60
FL-125,Union County,Florida,65.1,4.4,119,60.7
FL-127,Volusia County,Florida,71.4,6.5,125,64.9
FL-129,Wakulla County,Florida,64.4,4.9,120,59.5
FL-131,Walton County,Florida,61.8,3.9,112,57.9
FL-133,Washington County,Florida,61.6,3.4,106,58.2
GA-001,Appling County,Georgia,60.4,3.2,108,57.2
GA-003,Atkinson County,Georgia,59.4,2,93,57.4
GA-005,Bacon County,Georgia,60.4,3.1,107,57.3
GA-007,Baker County,Georgia,60.4,3.3,107,57.1
GA-009,Baldwin County,Georgia,57.2,3.6,106,53.6
GA-011,Banks County,Georgia,54.1,3.5,109,50.6
GA-013,Barrow County,Georgia,54.9,4,111,50.9
GA-015,Bartow County,Georgia,52.5,2.5,98,50
GA-017,Ben Hill County,Georgia,59,2.8,102,56.2
GA-019,Berrien County,Georgia,59,1.8,92,57.2
GA-021,Bibb County,Georgia,57.3,3.4,108,53.9
GA-023,Bleckley County,Georgia,58.2,3.2,106,55
GA-025,Brantley County,Georgia,61.5,3.3,111,58.2
GA-027,Brooks County,Georgia,60.8,3,105,57.8
GA-029,Bryan County,Georgia,61.3,3.7,115,57.6
GA-031,Bulloch County,Georgia,60.1,4,115,56.1
GA-033,Burke County,Georgia,58.4,4.2,116,54.2
GA-035,Butts County,Georgia,56.1,3.8,111,52.3
GA-037,Calhoun County,Georgia,59.5,2.9,104,56.6
GA-039,Camden County,Georgia,63.8,4.1,118,59.7
GA-043,Candler County,Georgia,59.7,3.7,113,56
GA-045,Carroll County,Georgia,53.4,3.2,108,50.2
GA-047,Catoosa County,Georgia,52.5,3.6,108,48.9
GA-049,Charlton County,Georgia,63.4,4.3,118,59.1
GA-051,Chatham County,Georgia,61.9,4,115,57.9
GA-053,Chattahoochee County,Georgia,56.2,1.4,87,54.8
GA-055,Chattooga County,Georgia,52.9,3.3,108,49.6
GA-057,Cherokee County,Georgia,52.8,3.2,107,49.6
GA-059,Clarke County,Georgia,55.3,4,110,51.3
GA-061,Clay County,Georgia,58.3,1.8,89,56.5
GA-063,Clayton County,Georgia,55.3,3.8,108,51.5
GA-065,Clinch County,Georgia,61.2,2.9,105,58.3
GA-067,Cobb County,Georgia,53.7,3.4,107,50.3
GA-069,Coffee County,Georgia,59.3,2.4,98,56.9
GA-071,Colquitt County,Georgia,59.4,2.3,99,57.1
GA-073,Columbia County,Georgia,57.1,3.7,111,53.4
GA-075,Cook County,Georgia,59.2,2,95,57.2
GA-077,Coweta County,Georgia,55,3.6,109,51.4
GA-079,Crawford County,Georgia,56.9,3,107,53.9
GA-081,Crisp County,Georgia,59.3,3.9,110,55.4
GA-083,Dade County,Georgia,52.2,3.5,110,48.7
GA-085,Dawson County,Georgia,52,3.3,108,48.7
GA-087,Decatur County,Georgia,61.6,3.5,109,58.1
GA-089,DeKalb County,Georgia,54.7,3.8,110,50.9
GA-091,Dodge County,Georgia,58.2,2.6,99,55.6
GA-093,Dooly County,Georgia,58.8,3.8,108,55
GA-095,Dougherty County,Georgia,59.9,3.2,104,56.7
GA-097,Douglas County,Georgia,53.9,3.5,108,50.4
GA-099,Early County,Georgia,60.1,3,104,57.1
GA-101,Echols County,Georgia,61.7,3.2,107,58.5
GA-103,Effingham County,Georgia,60.6,4.2,115,56.4
GA-105,Elbert County,Georgia,54.9,3.9,112,51
GA-107,Emanuel County,Georgia,58.9,3.6,111,55.3
GA-109,Evans County,Georgia,60.4,3.5,115,56.9
GA-111,Fannin County,Georgia,49,2.3,98,46.7
GA-113,Fayette County,Georgia,55.5,3.8,112,51.7
GA-115,Floyd County,Georgia,52.3,2.2,97,50.1
GA-117,Forsyth County,Georgia,53.1,3.5,109,49.6
GA-119,Franklin County,Georgia,53.9,3.2,106,50.7
GA-121,Fulton County,Georgia,54.3,3.7,111,50.6
GA-123,Gilmer County,Georgia,50.5,2.9,104,47.6
GA-125,Glascock County,Georgia,56.8,3.5,110,53.3
GA-127,Glynn County,Georgia,62.6,3.2,111,59.4
GA-129,Gordon County,Georgia,52.8,3.2,107,49.6
GA-131,Grady County,Georgia,61.4,3.4,108,58
GA-133,Greene County,Georgia,56.1,3.9,113,52.2
GA-135,Gwinnett County,Georgia,54.3,3.8,111,50.5
GA-137,Habersham County,Georgia,51.8,2.6,101,49.2
GA-139,Hall County,Georgia,53.6,3.7,111,49.9
GA-141,Hancock County,Georgia,56.6,3.5,108,53.1
GA-143,Haralson County,Georgia,52.5,2.9,103,49.6
GA-145,Harris County,Georgia,55.3,2.1,93,53.2
GA-147,Hart County,Georgia,54,3.4,106,50.6
GA-149,Heard County,Georgia,54.3,3.1,107,51.2
GA-151,Henry County,Georgia,55.6,3.6,107,52
GA-153,Houston County,Georgia,58.2,3.5,108,54.7
GA-155,Irwin County,Georgia,59,2.6,99,56.4
GA-157,Jackson County,Georgia,54.8,3.9,111,50.9
GA-159,Jasper County,Georgia,56.2,4,113,52.2
GA-161,Jeff Davis County,Georgia,59.4,2.8,102,56.6
GA-163,Jefferson County,Georgia,57.3,3.4,110,53.9
GA-165,Jenkins County,Georgia,59,4.4,117,54.6
GA-167,Johnson County,Georgia,58.1,3.3,105,54.8
GA-169,Jones County,Georgia,56.9,3.6,109,53.3
GA-171,Lamar County,Georgia,56.1,3.3,106,52.8
GA-173,Lanier County,Georgia,59.5,1.9,94,57.6
GA-175,Laurens County,Georgia,58.2,2.9,102,55.3
GA-177,Lee County,Georgia,59.5,3.5,107,56
GA-179,Liberty County,Georgia,61.6,3.6,115,58
GA-181,Lincoln County,Georgia,56.1,3.7,111,52.4
GA-183,Long County,Georgia,61.3,3.4,112,57.9
GA-185,Lowndes County,Georgia,60.6,2.7,102,57.9
GA-187,Lumpkin County,Georgia,51,3,104,48
GA-189,McDuffie County,Georgia,56.6,3.7,113,52.9
GA-191,McIntosh County,Georgia,62.4,3.4,111,59
GA-193,Macon County,Georgia,57.8,3.2,107,54.6
GA-195,Madison County,Georgia,54.7,3.9,111,50.8
GA-197,Marion County,Georgia,56.3,1.8,90,54.5
GA-199,Meriwether County,Georgia,55.2,2.9,105,52.3
GA-201,Miller County,Georgia,60.7,3.2,108,57.5
GA-205,Mitchell County,Georgia,60.4,3.2,106,57.2
GA-207,Monroe County,Georgia,56.5,3.5,109,53
GA-209,Montgomery County,Georgia,59.2,3,104,56.2
GA-211,Morgan County,Georgia,56,4.1,113,51.9
GA-213,Murray County,Georgia,52,3.1,106,48.9
GA-215,Muscogee County,Georgia,56.2,1.7,90,54.5
GA-217,Newton County,Georgia,55.6,3.9,109,51.7
GA-219,Oconee County,Georgia,55.6,4.1,112,51.5
GA-221,Oglethorpe County,Georgia,55.4,4.1,113,51.3
GA-223,Paulding County,Georgia,53,2.9,104,50.1
