February 2023 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CO-113,San Miguel County,Colorado,1.66,0.18,86,1.48
CO-115,Sedgwick County,Colorado,0.23,-0.22,40,0.45
CO-117,Summit County,Colorado,1.61,-0.68,33,2.29
CO-119,Teller County,Colorado,0.81,0.01,71,0.8
CO-121,Washington County,Colorado,0.33,-0.06,68,0.39
CO-123,Weld County,Colorado,0.31,-0.02,64,0.33
CO-125,Yuma County,Colorado,0.32,-0.1,62,0.42
CT-001,Fairfield County,Connecticut,1.01,-2.21,4,3.22
CT-003,Hartford County,Connecticut,1.59,-1.63,10,3.22
CT-005,Litchfield County,Connecticut,1.45,-1.77,8,3.22
CT-007,Middlesex County,Connecticut,1.22,-2.16,7,3.38
CT-009,New Haven County,Connecticut,1.16,-2.16,6,3.32
CT-011,New London County,Connecticut,1.11,-2.34,6,3.45
CT-013,Tolland County,Connecticut,1.36,-1.79,8,3.15
CT-015,Windham County,Connecticut,1.31,-1.99,7,3.3
DE-001,Kent County,Delaware,1.89,-1.11,30,3
DE-003,New Castle County,Delaware,1.64,-1.28,16,2.92
DE-005,Sussex County,Delaware,1.92,-1.21,26,3.13
FL-001,Alachua County,Florida,2.45,-1.01,49,3.46
FL-003,Baker County,Florida,1.9,-1.56,36,3.46
FL-005,Bay County,Florida,2.21,-2.3,19,4.51
FL-007,Bradford County,Florida,2.06,-1.29,42,3.35
FL-009,Brevard County,Florida,1.23,-1.36,31,2.59
FL-011,Broward County,Florida,3.51,1.45,109,2.06
FL-013,Calhoun County,Florida,2.39,-2.14,23,4.53
FL-015,Charlotte County,Florida,0.21,-2.03,4,2.24
FL-017,Citrus County,Florida,1.87,-1.27,41,3.14
FL-019,Clay County,Florida,1.96,-1.3,39,3.26
FL-021,Collier County,Florida,1.24,-0.58,45,1.82
FL-023,Columbia County,Florida,2.55,-1.09,45,3.64
FL-027,DeSoto County,Florida,0.24,-2.14,5,2.38
FL-029,Dixie County,Florida,2.85,-0.71,55,3.56
FL-031,Duval County,Florida,1.88,-1.27,39,3.15
FL-033,Escambia County,Florida,2.41,-2.67,19,5.08
FL-035,Flagler County,Florida,1.4,-1.7,26,3.1
FL-037,Franklin County,Florida,3.44,-0.51,53,3.95
FL-039,Gadsden County,Florida,2.92,-1.58,36,4.5
FL-041,Gilchrist County,Florida,2.75,-0.77,56,3.52
FL-043,Glades County,Florida,0.49,-1.62,14,2.11
FL-045,Gulf County,Florida,3.1,-1.08,44,4.18
FL-047,Hamilton County,Florida,3.24,-0.68,55,3.92
FL-049,Hardee County,Florida,0.29,-2.33,7,2.62
FL-051,Hendry County,Florida,0.68,-1.29,22,1.97
FL-053,Hernando County,Florida,0.91,-2.19,14,3.1
FL-055,Highlands County,Florida,0.35,-2.03,6,2.38
FL-057,Hillsborough County,Florida,0.44,-2.45,7,2.89
FL-059,Holmes County,Florida,1.65,-3.34,10,4.99
FL-061,Indian River County,Florida,1.71,-0.81,53,2.52
FL-063,Jackson County,Florida,1.94,-2.75,13,4.69
FL-065,Jefferson County,Florida,4.18,-0.05,67,4.23
FL-067,Lafayette County,Florida,3.52,-0.24,61,3.76
FL-069,Lake County,Florida,0.72,-2.15,11,2.87
FL-071,Lee County,Florida,0.24,-1.83,7,2.07
FL-073,Leon County,Florida,3.56,-0.85,54,4.41
FL-075,Levy County,Florida,2.55,-0.77,56,3.32
FL-077,Liberty County,Florida,2.98,-1.33,38,4.31
FL-079,Madison County,Florida,4.29,0.2,75,4.09
FL-081,Manatee County,Florida,0.2,-2.6,5,2.8
FL-083,Marion County,Florida,1.54,-1.64,29,3.18
FL-085,Martin County,Florida,1.31,-0.98,39,2.29
FL-086,Miami-Dade County,Florida,4.14,2.26,120,1.88
FL-087,Monroe County,Florida,3.01,1.31,111,1.7
FL-089,Nassau County,Florida,1.88,-1.41,35,3.29
FL-091,Okaloosa County,Florida,2,-2.96,16,4.96
FL-093,Okeechobee County,Florida,0.97,-1.36,33,2.33
FL-095,Orange County,Florida,0.79,-1.9,20,2.69
FL-097,Osceola County,Florida,0.94,-1.65,26,2.59
FL-099,Palm Beach County,Florida,1.65,-0.53,48,2.18
FL-101,Pasco County,Florida,0.51,-2.55,6,3.06
FL-103,Pinellas County,Florida,0.36,-2.56,4,2.92
FL-105,Polk County,Florida,0.56,-2.22,11,2.78
FL-107,Putnam County,Florida,1.87,-1.49,37,3.36
FL-109,St. Johns County,Florida,2.07,-1.06,50,3.13
FL-111,St. Lucie County,Florida,1.54,-0.85,53,2.39
FL-113,Santa Rosa County,Florida,2.2,-2.88,17,5.08
FL-115,Sarasota County,Florida,0.2,-2.42,5,2.62
FL-117,Seminole County,Florida,0.95,-1.73,21,2.68
FL-119,Sumter County,Florida,1.07,-1.92,20,2.99
FL-121,Suwannee County,Florida,3.31,-0.47,56,3.78
FL-123,Taylor County,Florida,4.29,0.38,77,3.91
FL-125,Union County,Florida,2.2,-1.24,43,3.44
FL-127,Volusia County,Florida,1.03,-1.8,20,2.83
FL-129,Wakulla County,Florida,3.62,-0.56,55,4.18
FL-131,Walton County,Florida,2,-2.95,16,4.95
FL-133,Washington County,Florida,1.76,-2.95,15,4.71
GA-001,Appling County,Georgia,3.65,-0.11,63,3.76
GA-003,Atkinson County,Georgia,3.85,-0.16,65,4.01
GA-005,Bacon County,Georgia,3.57,-0.32,62,3.89
GA-007,Baker County,Georgia,2.72,-2,32,4.72
GA-009,Baldwin County,Georgia,2.97,-1.54,35,4.51
GA-011,Banks County,Georgia,4.23,-0.84,50,5.07
GA-013,Barrow County,Georgia,4.08,-0.87,46,4.95
GA-015,Bartow County,Georgia,4.55,-0.43,64,4.98
GA-017,Ben Hill County,Georgia,3.64,-0.65,55,4.29
GA-019,Berrien County,Georgia,3.79,-0.34,62,4.13
GA-021,Bibb County,Georgia,2.57,-2,34,4.57
GA-023,Bleckley County,Georgia,2.98,-1.53,38,4.51
GA-025,Brantley County,Georgia,2.99,-0.59,52,3.58
GA-027,Brooks County,Georgia,3.32,-0.95,50,4.27
GA-029,Bryan County,Georgia,3.52,0.09,71,3.43
GA-031,Bulloch County,Georgia,3.49,-0.21,59,3.7
GA-033,Burke County,Georgia,3.75,-0.25,63,4
GA-035,Butts County,Georgia,2.95,-1.87,27,4.82
GA-037,Calhoun County,Georgia,2.61,-2.33,27,4.94
GA-039,Camden County,Georgia,2.59,-0.78,52,3.37
GA-043,Candler County,Georgia,3.56,-0.25,61,3.81
GA-045,Carroll County,Georgia,4.28,-0.96,45,5.24
GA-047,Catoosa County,Georgia,4.47,-0.67,60,5.14
GA-049,Charlton County,Georgia,2.23,-1.25,41,3.48
GA-051,Chatham County,Georgia,3.38,0.04,70,3.34
GA-053,Chattahoochee County,Georgia,2.76,-2.05,27,4.81
GA-055,Chattooga County,Georgia,4.84,-0.51,62,5.35
GA-057,Cherokee County,Georgia,4.55,-0.59,60,5.14
GA-059,Clarke County,Georgia,3.62,-1.27,41,4.89
GA-061,Clay County,Georgia,2.16,-2.89,18,5.05
GA-063,Clayton County,Georgia,3.11,-1.78,28,4.89
GA-065,Clinch County,Georgia,3.13,-0.71,51,3.84
GA-067,Cobb County,Georgia,3.72,-1.24,40,4.96
GA-069,Coffee County,Georgia,3.88,-0.21,64,4.09
GA-071,Colquitt County,Georgia,3.13,-1.2,46,4.33
GA-073,Columbia County,Georgia,4.59,0.32,74,4.27
GA-075,Cook County,Georgia,3.43,-0.77,54,4.2
GA-077,Coweta County,Georgia,3.41,-1.66,30,5.07
GA-079,Crawford County,Georgia,2.81,-1.95,31,4.76
GA-081,Crisp County,Georgia,2.96,-1.48,37,4.44
GA-083,Dade County,Georgia,4.6,-0.46,65,5.06
GA-085,Dawson County,Georgia,5.13,-0.48,62,5.61
GA-087,Decatur County,Georgia,2.6,-1.99,32,4.59
GA-089,DeKalb County,Georgia,3.27,-1.61,31,4.88
GA-091,Dodge County,Georgia,3.25,-1.16,49,4.41
GA-093,Dooly County,Georgia,2.96,-1.58,36,4.54
GA-095,Dougherty County,Georgia,2.77,-1.89,32,4.66
GA-097,Douglas County,Georgia,3.77,-1.36,38,5.13
GA-099,Early County,Georgia,2.29,-2.69,18,4.98
GA-101,Echols County,Georgia,3.12,-0.82,51,3.94
GA-103,Effingham County,Georgia,3.46,-0.05,63,3.51
GA-105,Elbert County,Georgia,4.13,-0.48,62,4.61
GA-107,Emanuel County,Georgia,3.46,-0.52,57,3.98
GA-109,Evans County,Georgia,3.63,0.04,68,3.59
GA-111,Fannin County,Georgia,5.28,-0.37,62,5.65
GA-113,Fayette County,Georgia,3.07,-1.87,27,4.94
GA-115,Floyd County,Georgia,5.2,0.06,74,5.14
GA-117,Forsyth County,Georgia,4.77,-0.38,60,5.15
GA-119,Franklin County,Georgia,4,-0.86,51,4.86
GA-121,Fulton County,Georgia,3.51,-1.47,34,4.98
GA-123,Gilmer County,Georgia,5.42,-0.38,67,5.8
GA-125,Glascock County,Georgia,3.85,-0.58,55,4.43
GA-127,Glynn County,Georgia,3.56,0.15,76,3.41
GA-129,Gordon County,Georgia,4.97,-0.17,71,5.14
GA-131,Grady County,Georgia,2.97,-1.54,41,4.51
GA-133,Greene County,Georgia,3.21,-1.48,35,4.69
GA-135,Gwinnett County,Georgia,3.97,-0.97,46,4.94
GA-137,Habersham County,Georgia,4.47,-1.38,46,5.85
GA-139,Hall County,Georgia,4.57,-0.61,54,5.18
GA-141,Hancock County,Georgia,3.51,-1.07,46,4.58
GA-143,Haralson County,Georgia,5.12,-0.05,69,5.17
GA-145,Harris County,Georgia,3.23,-1.84,31,5.07
GA-147,Hart County,Georgia,3.82,-0.88,49,4.7
GA-149,Heard County,Georgia,3.68,-1.56,30,5.24
GA-151,Henry County,Georgia,3.23,-1.63,32,4.86
GA-153,Houston County,Georgia,2.87,-1.73,36,4.6
GA-155,Irwin County,Georgia,3.77,-0.45,64,4.22
GA-157,Jackson County,Georgia,4.28,-0.65,54,4.93
GA-159,Jasper County,Georgia,2.55,-2.22,23,4.77
GA-161,Jeff Davis County,Georgia,3.83,-0.21,62,4.04
GA-163,Jefferson County,Georgia,3.62,-0.6,53,4.22
GA-165,Jenkins County,Georgia,3.43,-0.48,58,3.91
GA-167,Johnson County,Georgia,3.37,-0.86,49,4.23
GA-169,Jones County,Georgia,2.53,-2.05,27,4.58
GA-171,Lamar County,Georgia,3.04,-1.82,31,4.86
GA-173,Lanier County,Georgia,3.65,-0.42,57,4.07
GA-175,Laurens County,Georgia,3.36,-0.96,50,4.32
GA-177,Lee County,Georgia,2.72,-1.93,30,4.65
GA-179,Liberty County,Georgia,3.77,0.36,82,3.41
GA-181,Lincoln County,Georgia,4.39,-0,66,4.39
GA-183,Long County,Georgia,3.72,0.26,80,3.46
GA-185,Lowndes County,Georgia,3.47,-0.68,55,4.15
GA-187,Lumpkin County,Georgia,5.22,-0.63,59,5.85
GA-189,McDuffie County,Georgia,4.5,0.1,72,4.4
GA-191,McIntosh County,Georgia,4.3,0.88,94,3.42
GA-193,Macon County,Georgia,2.92,-1.79,34,4.71
GA-195,Madison County,Georgia,4.06,-0.76,51,4.82
GA-197,Marion County,Georgia,2.83,-2,30,4.83
