November 2022 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
AR-103,Ouachita County,Arkansas,4.5,-0.11,74,4.61
AR-105,Perry County,Arkansas,4.63,0.36,82,4.27
AR-107,Phillips County,Arkansas,4.41,-0.07,76,4.48
AR-109,Pike County,Arkansas,5.21,0.62,90,4.6
AR-111,Poinsett County,Arkansas,3.34,-0.91,58,4.25
AR-113,Polk County,Arkansas,4.74,0.47,85,4.27
AR-115,Pope County,Arkansas,3.96,-0.36,76,4.32
AR-117,Prairie County,Arkansas,5.46,1.13,91,4.33
AR-119,Pulaski County,Arkansas,4.44,-0.1,71,4.54
AR-121,Randolph County,Arkansas,3.73,-0.47,65,4.2
AR-123,St. Francis County,Arkansas,4.22,-0.14,73,4.36
AR-125,Saline County,Arkansas,5,0.38,79,4.62
AR-127,Scott County,Arkansas,4.17,0.19,81,3.98
AR-129,Searcy County,Arkansas,3.04,-0.94,61,3.98
AR-131,Sebastian County,Arkansas,4.88,1.16,100,3.72
AR-133,Sevier County,Arkansas,4.27,-0.03,79,4.3
AR-135,Sharp County,Arkansas,3.83,-0.34,67,4.17
AR-137,Stone County,Arkansas,3.84,-0.36,70,4.2
AR-139,Union County,Arkansas,5.29,0.86,92,4.43
AR-141,Van Buren County,Arkansas,4.36,-0.1,74,4.46
AR-143,Washington County,Arkansas,5.32,1.57,101,3.75
AR-145,White County,Arkansas,5.17,0.69,82,4.48
AR-147,Woodruff County,Arkansas,5.51,1.16,87,4.35
AR-149,Yell County,Arkansas,3.74,-0.39,74,4.13
CA-001,Alameda County,California,2.03,-0.08,73,2.11
CA-003,Alpine County,California,4.03,0.23,83,3.8
CA-005,Amador County,California,3.65,-0.34,75,3.99
CA-007,Butte County,California,3.66,-1.69,57,5.35
CA-009,Calaveras County,California,3.21,-0.61,67,3.82
CA-011,Colusa County,California,1.83,-0.71,62,2.54
CA-013,Contra Costa County,California,1.56,-0.5,62,2.06
CA-015,Del Norte County,California,6.06,-5.83,27,11.89
CA-017,El Dorado County,California,4.65,-0.38,80,5.03
CA-019,Fresno County,California,1.66,-0.2,66,1.86
CA-021,Glenn County,California,2.12,-0.94,62,3.06
CA-023,Humboldt County,California,6.89,-2.23,60,9.12
CA-025,Imperial County,California,0.05,-0.16,59,0.21
CA-027,Inyo County,California,0.44,-0.04,83,0.48
CA-029,Kern County,California,1,0.22,91,0.78
CA-031,Kings County,California,0.52,-0.14,70,0.66
CA-033,Lake County,California,2.71,-2.43,49,5.14
CA-035,Lassen County,California,1.3,-0.95,44,2.25
CA-037,Los Angeles County,California,1.95,0.66,98,1.29
CA-039,Madera County,California,1.95,-0.39,67,2.34
CA-041,Marin County,California,1.87,-2.52,39,4.39
CA-043,Mariposa County,California,3.03,-0.4,67,3.43
CA-045,Mendocino County,California,4.48,-2.2,57,6.68
CA-047,Merced County,California,1.15,-0.03,76,1.18
CA-049,Modoc County,California,2,-0.1,76,2.1
CA-051,Mono County,California,1.57,0.09,85,1.48
CA-053,Monterey County,California,2.08,0.12,82,1.96
CA-055,Napa County,California,1.5,-2.04,40,3.54
CA-057,Nevada County,California,4.68,-1.27,63,5.95
CA-059,Orange County,California,1.79,0.6,102,1.19
CA-061,Placer County,California,4.2,-1.15,66,5.35
CA-063,Plumas County,California,3.41,-1.45,60,4.86
CA-065,Riverside County,California,0.66,0.02,81,0.64
CA-067,Sacramento County,California,1.45,-0.66,58,2.11
CA-069,San Benito County,California,2.04,0.37,86,1.67
CA-071,San Bernardino County,California,0.62,0.12,91,0.5
CA-073,San Diego County,California,1.89,0.7,107,1.19
CA-075,San Francisco County,California,1.78,-1.11,51,2.89
CA-077,San Joaquin County,California,1.27,-0.25,69,1.52
CA-079,San Luis Obispo County,California,1.22,-0.31,68,1.53
CA-081,San Mateo County,California,2.43,-0.73,63,3.16
CA-083,Santa Barbara County,California,1.61,-0.04,79,1.65
CA-085,Santa Clara County,California,2.58,0.12,80,2.47
CA-087,Santa Cruz County,California,3.51,-0.06,74,3.57
CA-089,Shasta County,California,3.26,-2.1,48,5.36
CA-091,Sierra County,California,4,-1.36,64,5.36
CA-093,Siskiyou County,California,3.39,-2.01,48,5.4
CA-095,Solano County,California,1.39,-0.83,53,2.22
CA-097,Sonoma County,California,2.56,-2.65,44,5.21
CA-099,Stanislaus County,California,1.36,-0.1,76,1.46
CA-101,Sutter County,California,1.45,-0.79,54,2.24
CA-103,Tehama County,California,3.53,-1.01,68,4.54
CA-105,Trinity County,California,5.23,-2.62,53,7.85
CA-107,Tulare County,California,1.65,-0.28,72,1.93
CA-109,Tuolumne County,California,3.8,-0.53,71,4.33
CA-111,Ventura County,California,1.66,-0.03,82,1.69
CA-113,Yolo County,California,1.31,-0.93,52,2.24
CA-115,Yuba County,California,2.88,-1.69,51,4.57
CO-001,Adams County,Colorado,0.35,-0.29,45,0.64
CO-003,Alamosa County,Colorado,0.51,0.01,75,0.5
CO-005,Arapahoe County,Colorado,0.36,-0.3,46,0.66
CO-007,Archuleta County,Colorado,1.42,-0.25,59,1.67
CO-009,Baca County,Colorado,0.17,-0.42,35,0.59
CO-011,Bent County,Colorado,0.08,-0.46,21,0.54
CO-013,Boulder County,Colorado,1.3,0.21,95,1.09
CO-014,Broomfield County,Colorado,0.7,-0,80,0.7
CO-015,Chaffee County,Colorado,0.98,-0.05,67,1.03
CO-017,Cheyenne County,Colorado,0.03,-0.45,13,0.48
CO-019,Clear Creek County,Colorado,1.7,0.06,76,1.65
CO-021,Conejos County,Colorado,1.01,-0.11,66,1.12
CO-023,Costilla County,Colorado,1.06,0.02,74,1.04
CO-025,Crowley County,Colorado,0.08,-0.31,29,0.39
CO-027,Custer County,Colorado,0.62,-0.65,44,1.27
CO-029,Delta County,Colorado,1.1,-0.23,61,1.33
CO-031,Denver County,Colorado,0.54,-0.14,63,0.68
CO-033,Dolores County,Colorado,1.22,-0.55,46,1.77
CO-035,Douglas County,Colorado,0.56,-0.32,55,0.88
CO-037,Eagle County,Colorado,1.81,-0.13,65,1.94
CO-039,Elbert County,Colorado,0.29,-0.31,41,0.6
CO-041,El Paso County,Colorado,0.24,-0.33,32,0.57
CO-043,Fremont County,Colorado,0.35,-0.32,38,0.67
CO-045,Garfield County,Colorado,2,0.2,85,1.8
CO-047,Gilpin County,Colorado,1.36,0.08,84,1.28
CO-049,Grand County,Colorado,1.76,0.04,76,1.72
CO-051,Gunnison County,Colorado,1.52,-0.22,55,1.74
CO-053,Hinsdale County,Colorado,1.99,-0.45,59,2.44
CO-055,Huerfano County,Colorado,0.69,-0.26,64,0.95
CO-057,Jackson County,Colorado,2.27,0.43,95,1.84
CO-059,Jefferson County,Colorado,0.79,-0.11,70,0.9
CO-061,Kiowa County,Colorado,0.02,-0.42,7,0.44
CO-063,Kit Carson County,Colorado,0.05,-0.53,12,0.58
CO-065,Lake County,Colorado,1.82,0.02,65,1.8
CO-067,La Plata County,Colorado,1.2,-0.49,52,1.69
CO-069,Larimer County,Colorado,1.37,0.19,91,1.18
CO-071,Las Animas County,Colorado,0.34,-0.39,41,0.73
CO-073,Lincoln County,Colorado,0.07,-0.39,13,0.46
CO-075,Logan County,Colorado,0.17,-0.35,34,0.52
CO-077,Mesa County,Colorado,1.29,-0.03,73,1.32
CO-079,Mineral County,Colorado,2.04,-0.46,59,2.5
CO-081,Moffat County,Colorado,1.73,0.62,108,1.11
CO-083,Montezuma County,Colorado,0.8,-0.5,44,1.3
CO-085,Montrose County,Colorado,1.08,-0.01,76,1.09
CO-087,Morgan County,Colorado,0.15,-0.35,32,0.5
CO-089,Otero County,Colorado,0.12,-0.48,24,0.6
CO-091,Ouray County,Colorado,1.27,-0.35,55,1.62
CO-093,Park County,Colorado,0.75,-0.13,60,0.88
CO-095,Phillips County,Colorado,0.17,-0.38,36,0.55
CO-097,Pitkin County,Colorado,2.19,-0.3,50,2.49
CO-099,Prowers County,Colorado,0.03,-0.52,13,0.55
CO-101,Pueblo County,Colorado,0.24,-0.36,36,0.6
CO-103,Rio Blanco County,Colorado,2.13,0.7,106,1.43
CO-105,Rio Grande County,Colorado,0.81,-0.14,68,0.95
CO-107,Routt County,Colorado,2.65,0.55,100,2.1
CO-109,Saguache County,Colorado,0.92,-0.13,63,1.05
CO-111,San Juan County,Colorado,2.43,-1,48,3.43
CO-113,San Miguel County,Colorado,1.05,-0.33,49,1.38
CO-115,Sedgwick County,Colorado,0.18,-0.39,36,0.57
CO-117,Summit County,Colorado,1.92,-0.15,66,2.07
CO-119,Teller County,Colorado,0.45,-0.49,33,0.94
CO-121,Washington County,Colorado,0.1,-0.49,17,0.59
CO-123,Weld County,Colorado,0.38,-0.11,60,0.49
CO-125,Yuma County,Colorado,0.09,-0.47,16,0.56
CT-001,Fairfield County,Connecticut,3.23,-0.91,45,4.14
CT-003,Hartford County,Connecticut,3.53,-0.52,57,4.05
CT-005,Litchfield County,Connecticut,3.22,-0.94,41,4.16
CT-007,Middlesex County,Connecticut,3.13,-1.08,46,4.21
CT-009,New Haven County,Connecticut,3.05,-1.19,43,4.24
CT-011,New London County,Connecticut,2.47,-1.64,31,4.11
CT-013,Tolland County,Connecticut,2.81,-1.15,41,3.96
CT-015,Windham County,Connecticut,3.1,-0.94,48,4.04
DE-001,Kent County,Delaware,2.58,-0.47,66,3.05
DE-003,New Castle County,Delaware,2.67,-0.44,63,3.11
DE-005,Sussex County,Delaware,3.23,0.18,71,3.05
FL-001,Alachua County,Florida,3.62,1.64,111,1.98
FL-003,Baker County,Florida,2.8,0.82,91,1.98
FL-005,Bay County,Florida,2.22,-1.32,45,3.54
FL-007,Bradford County,Florida,3.63,1.64,113,1.99
FL-009,Brevard County,Florida,5.57,3.2,123,2.37
FL-011,Broward County,Florida,6.01,3.25,119,2.76
FL-013,Calhoun County,Florida,2.28,-0.98,52,3.26
FL-015,Charlotte County,Florida,5.18,3.54,126,1.64
FL-017,Citrus County,Florida,4.23,2.25,117,1.98
FL-019,Clay County,Florida,3.76,1.75,115,2.01
FL-021,Collier County,Florida,2.81,1.12,110,1.69
FL-023,Columbia County,Florida,2.66,0.63,86,2.03
FL-027,DeSoto County,Florida,4.65,2.91,124,1.74
FL-029,Dixie County,Florida,3.53,1.37,108,2.16
FL-031,Duval County,Florida,3.27,1.29,103,1.98
FL-033,Escambia County,Florida,4.18,0.48,89,3.7
FL-035,Flagler County,Florida,3.83,1.53,104,2.3
FL-037,Franklin County,Florida,2.14,-0.81,56,2.95
FL-039,Gadsden County,Florida,2.35,-0.54,64,2.89
FL-041,Gilchrist County,Florida,3.26,1.2,104,2.06
FL-043,Glades County,Florida,3.68,1.99,117,1.69
FL-045,Gulf County,Florida,2.34,-0.81,59,3.15
FL-047,Hamilton County,Florida,2.73,0.48,88,2.25
FL-049,Hardee County,Florida,3.15,1.37,112,1.78
FL-051,Hendry County,Florida,2.75,1.03,102,1.72
FL-053,Hernando County,Florida,4.56,2.61,120,1.95
FL-055,Highlands County,Florida,3.96,2.22,121,1.74
FL-057,Hillsborough County,Florida,4.99,3.15,123,1.84
FL-059,Holmes County,Florida,2.43,-1.15,52,3.58
FL-061,Indian River County,Florida,5.52,3.16,122,2.36
FL-063,Jackson County,Florida,2.11,-1.09,49,3.2
FL-065,Jefferson County,Florida,2.81,0.16,80,2.65
FL-067,Lafayette County,Florida,3.08,0.81,96,2.27
FL-069,Lake County,Florida,3.77,1.89,112,1.88
FL-071,Lee County,Florida,3.14,1.59,114,1.55
FL-073,Leon County,Florida,2.51,-0.32,67,2.83
FL-075,Levy County,Florida,3,1.01,99,1.99
FL-077,Liberty County,Florida,2.35,-0.71,58,3.06
FL-079,Madison County,Florida,2.97,0.47,87,2.5
FL-081,Manatee County,Florida,3.82,1.93,114,1.89
FL-083,Marion County,Florida,3.42,1.44,110,1.98
FL-085,Martin County,Florida,6.11,3.33,119,2.78
FL-086,Miami-Dade County,Florida,4.77,2.39,117,2.38
FL-087,Monroe County,Florida,2.8,0.83,99,1.97
FL-089,Nassau County,Florida,2.92,0.94,95,1.98
FL-091,Okaloosa County,Florida,2.77,-0.85,59,3.62
FL-093,Okeechobee County,Florida,4.68,2.7,125,1.98
FL-095,Orange County,Florida,4.82,2.89,122,1.93
FL-097,Osceola County,Florida,4.33,2.4,121,1.93
FL-099,Palm Beach County,Florida,5.59,2.71,116,2.88
FL-101,Pasco County,Florida,5.2,3.29,122,1.91
FL-103,Pinellas County,Florida,4.54,2.63,121,1.91
FL-105,Polk County,Florida,3.81,1.99,120,1.82
FL-107,Putnam County,Florida,3.97,1.9,114,2.07
FL-109,St. Johns County,Florida,3.89,1.7,109,2.19
FL-111,St. Lucie County,Florida,6.08,3.53,118,2.55
FL-113,Santa Rosa County,Florida,3.39,-0.32,68,3.71
FL-115,Sarasota County,Florida,4.65,2.8,123,1.85
FL-117,Seminole County,Florida,5.6,3.63,122,1.97
FL-119,Sumter County,Florida,3.94,2.05,115,1.89
FL-121,Suwannee County,Florida,2.79,0.6,92,2.19
FL-123,Taylor County,Florida,3.04,0.54,92,2.5
FL-125,Union County,Florida,3.13,1.15,104,1.98
FL-127,Volusia County,Florida,4.78,2.56,114,2.22
FL-129,Wakulla County,Florida,2.47,-0.42,66,2.89
FL-131,Walton County,Florida,2.44,-1.2,49,3.64
FL-133,Washington County,Florida,2.2,-1.29,46,3.49
GA-001,Appling County,Georgia,2.98,0.78,92,2.2
GA-003,Atkinson County,Georgia,3.03,0.79,95,2.24
GA-005,Bacon County,Georgia,3.22,1.03,98,2.19
GA-007,Baker County,Georgia,2.86,0,78,2.86
GA-009,Baldwin County,Georgia,4.4,1.67,108,2.73
GA-011,Banks County,Georgia,5.55,1.96,105,3.59
GA-013,Barrow County,Georgia,5.11,1.75,107,3.36
GA-015,Bartow County,Georgia,4.51,1.02,95,3.49
GA-017,Ben Hill County,Georgia,3.1,0.66,85,2.44
GA-019,Berrien County,Georgia,2.74,0.4,86,2.34
GA-021,Bibb County,Georgia,5.27,2.49,116,2.78
GA-023,Bleckley County,Georgia,4.33,1.74,109,2.59
GA-025,Brantley County,Georgia,2.23,0.17,82,2.06
GA-027,Brooks County,Georgia,2.95,0.45,88,2.5
GA-029,Bryan County,Georgia,2.59,0.46,91,2.13
GA-031,Bulloch County,Georgia,2.99,0.64,92,2.35
GA-033,Burke County,Georgia,2.82,0.39,86,2.43
GA-035,Butts County,Georgia,4.45,1.47,108,2.98
GA-037,Calhoun County,Georgia,3.01,0.08,79,2.93
GA-039,Camden County,Georgia,2.22,0.2,82,2.02
GA-043,Candler County,Georgia,3.04,0.68,90,2.36
GA-045,Carroll County,Georgia,4.54,0.86,93,3.68
GA-047,Catoosa County,Georgia,5.44,1.58,108,3.86
GA-049,Charlton County,Georgia,2.73,0.71,92,2.02
GA-051,Chatham County,Georgia,2.09,0.08,82,2.01
GA-053,Chattahoochee County,Georgia,5.85,2.76,117,3.09
GA-055,Chattooga County,Georgia,5.67,1.75,106,3.92
GA-057,Cherokee County,Georgia,4.75,1.11,94,3.64
GA-059,Clarke County,Georgia,5.83,2.63,115,3.2
GA-061,Clay County,Georgia,3.8,0.63,91,3.17
GA-063,Clayton County,Georgia,5.01,1.72,107,3.29
GA-065,Clinch County,Georgia,2.98,0.82,100,2.16
GA-067,Cobb County,Georgia,5.01,1.56,103,3.45
GA-069,Coffee County,Georgia,2.96,0.69,89,2.27
GA-071,Colquitt County,Georgia,3.01,0.43,85,2.58
GA-073,Columbia County,Georgia,4.17,1.53,108,2.64
GA-075,Cook County,Georgia,2.83,0.43,85,2.4
GA-077,Coweta County,Georgia,4.67,1.2,102,3.47
GA-079,Crawford County,Georgia,4.84,1.99,111,2.85
GA-081,Crisp County,Georgia,3.45,0.8,91,2.65
GA-083,Dade County,Georgia,5.55,1.5,106,4.05
GA-085,Dawson County,Georgia,5.66,1.54,96,4.12
GA-087,Decatur County,Georgia,2.43,-0.39,72,2.82
GA-089,DeKalb County,Georgia,5.12,1.71,107,3.41
GA-091,Dodge County,Georgia,3.91,1.4,105,2.51
GA-093,Dooly County,Georgia,3.96,1.28,100,2.68
GA-095,Dougherty County,Georgia,2.94,0.19,82,2.75
GA-097,Douglas County,Georgia,4.81,1.26,100,3.55
GA-099,Early County,Georgia,2.61,-0.44,64,3.05
GA-101,Echols County,Georgia,2.79,0.53,90,2.26
GA-103,Effingham County,Georgia,2.6,0.37,88,2.23
GA-105,Elbert County,Georgia,4.86,1.84,110,3.02
GA-107,Emanuel County,Georgia,3.1,0.71,88,2.39
GA-109,Evans County,Georgia,2.88,0.59,90,2.29
GA-111,Fannin County,Georgia,5.8,1.49,96,4.31
GA-113,Fayette County,Georgia,4.76,1.46,107,3.3
GA-115,Floyd County,Georgia,4.9,1.25,102,3.65
GA-117,Forsyth County,Georgia,5.08,1.43,99,3.65
GA-119,Franklin County,Georgia,5.55,2.22,115,3.33
GA-121,Fulton County,Georgia,4.91,1.45,104,3.46
GA-123,Gilmer County,Georgia,5.65,1.23,94,4.42
GA-125,Glascock County,Georgia,3.84,1.17,100,2.67
GA-127,Glynn County,Georgia,1.93,-0.1,77,2.03
GA-129,Gordon County,Georgia,4.98,1.32,99,3.66
GA-131,Grady County,Georgia,2.73,-0.01,79,2.74
GA-133,Greene County,Georgia,4.82,1.91,111,2.91
GA-135,Gwinnett County,Georgia,4.95,1.45,101,3.5
GA-137,Habersham County,Georgia,6.34,1.83,102,4.51
GA-139,Hall County,Georgia,5.29,1.52,102,3.77
GA-141,Hancock County,Georgia,4.28,1.52,107,2.76
GA-143,Haralson County,Georgia,4.05,0.44,87,3.61
GA-145,Harris County,Georgia,6.11,2.77,116,3.34
GA-147,Hart County,Georgia,4.92,1.75,113,3.17
GA-149,Heard County,Georgia,4.99,1.35,101,3.64
GA-151,Henry County,Georgia,5.11,1.95,108,3.16
GA-153,Houston County,Georgia,4.69,1.99,111,2.7
GA-155,Irwin County,Georgia,2.95,0.53,84,2.42
GA-157,Jackson County,Georgia,5.26,1.87,106,3.39
GA-159,Jasper County,Georgia,3.86,0.94,97,2.92
GA-161,Jeff Davis County,Georgia,3.06,0.8,91,2.26
GA-163,Jefferson County,Georgia,3.23,0.7,92,2.53
GA-165,Jenkins County,Georgia,2.67,0.29,82,2.38
GA-167,Johnson County,Georgia,3.66,1.15,106,2.51
GA-169,Jones County,Georgia,4.66,1.85,109,2.81
GA-171,Lamar County,Georgia,4.05,1,97,3.05
GA-173,Lanier County,Georgia,2.94,0.63,92,2.31
GA-175,Laurens County,Georgia,4.06,1.57,108,2.49
GA-177,Lee County,Georgia,3.1,0.32,85,2.78
GA-179,Liberty County,Georgia,2.61,0.51,87,2.1
GA-181,Lincoln County,Georgia,4.62,1.84,110,2.78
GA-183,Long County,Georgia,2.69,0.56,88,2.13
GA-185,Lowndes County,Georgia,2.97,0.57,92,2.4
GA-187,Lumpkin County,Georgia,6.56,2.16,109,4.4
GA-189,McDuffie County,Georgia,4.36,1.62,107,2.74
GA-191,McIntosh County,Georgia,2.16,0.1,79,2.06
GA-193,Macon County,Georgia,4.58,1.77,109,2.81
GA-195,Madison County,Georgia,5.46,2.25,115,3.21
GA-197,Marion County,Georgia,5.19,2.12,110,3.07
GA-199,Meriwether County,Georgia,4.71,1.43,105,3.28
GA-201,Miller County,Georgia,2.45,-0.5,65,2.95
GA-205,Mitchell County,Georgia,2.9,0.16,82,2.74
GA-207,Monroe County,Georgia,4.42,1.5,107,2.92
