October 2023 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
AL-091,Marengo County,Alabama,1.43,-1.2,44,2.63
AL-093,Marion County,Alabama,0.75,-2.21,13,2.96
AL-095,Marshall County,Alabama,0.51,-2.54,10,3.05
AL-097,Mobile County,Alabama,1.6,-1.57,39,3.17
AL-099,Monroe County,Alabama,1.82,-0.81,54,2.63
AL-101,Montgomery County,Alabama,2.65,0.18,73,2.47
AL-103,Morgan County,Alabama,0.49,-2.58,9,3.07
AL-105,Perry County,Alabama,1.69,-0.94,46,2.63
AL-107,Pickens County,Alabama,0.96,-1.92,22,2.88
AL-109,Pike County,Alabama,2.37,-0.22,66,2.59
AL-111,Randolph County,Alabama,2.51,-0.31,59,2.82
AL-113,Russell County,Alabama,2.75,0.34,80,2.41
AL-115,St. Clair County,Alabama,0.58,-2.39,11,2.97
AL-117,Shelby County,Alabama,0.75,-2.16,15,2.91
AL-119,Sumter County,Alabama,0.74,-1.96,21,2.7
AL-121,Talladega County,Alabama,0.92,-1.84,18,2.76
AL-123,Tallapoosa County,Alabama,2.87,0.18,73,2.69
AL-125,Tuscaloosa County,Alabama,0.54,-2.42,12,2.96
AL-127,Walker County,Alabama,0.39,-2.74,8,3.13
AL-129,Washington County,Alabama,2.39,-0.42,62,2.81
AL-131,Wilcox County,Alabama,2.29,-0.32,67,2.61
AL-133,Winston County,Alabama,0.51,-2.66,10,3.17
AZ-001,Apache County,Arizona,0.23,-0.92,26,1.15
AZ-003,Cochise County,Arizona,0.37,-0.57,47,0.94
AZ-005,Coconino County,Arizona,0.22,-0.77,25,0.99
AZ-007,Gila County,Arizona,0.26,-1.21,25,1.47
AZ-009,Graham County,Arizona,0.4,-0.71,42,1.11
AZ-011,Greenlee County,Arizona,0.33,-1.04,28,1.37
AZ-012,La Paz County,Arizona,0.01,-0.37,21,0.38
AZ-013,Maricopa County,Arizona,0.01,-0.6,14,0.61
AZ-015,Mohave County,Arizona,0.2,-0.52,35,0.72
AZ-017,Navajo County,Arizona,0.22,-0.84,26,1.06
AZ-019,Pima County,Arizona,0.2,-0.56,40,0.76
AZ-021,Pinal County,Arizona,0.08,-0.7,24,0.78
AZ-023,Santa Cruz County,Arizona,0.48,-0.52,61,1
AZ-025,Yavapai County,Arizona,0.2,-0.84,30,1.04
AZ-027,Yuma County,Arizona,0,-0.36,1,0.36
AR-001,Arkansas County,Arkansas,2.24,-1.03,45,3.27
AR-003,Ashley County,Arkansas,1.44,-1.74,34,3.18
AR-005,Baxter County,Arkansas,5.61,2.39,108,3.22
AR-007,Benton County,Arkansas,4.2,0.58,86,3.62
AR-009,Boone County,Arkansas,3.66,0.37,78,3.29
AR-011,Bradley County,Arkansas,1.81,-1.47,43,3.28
AR-013,Calhoun County,Arkansas,1.85,-1.48,40,3.33
AR-015,Carroll County,Arkansas,3.5,0.09,70,3.41
AR-017,Chicot County,Arkansas,1.32,-1.74,32,3.06
AR-019,Clark County,Arkansas,5.41,1.77,102,3.64
AR-021,Clay County,Arkansas,4.94,1.75,103,3.19
AR-023,Cleburne County,Arkansas,3.71,0.12,80,3.59
AR-025,Cleveland County,Arkansas,3.5,0.11,74,3.39
AR-027,Columbia County,Arkansas,3.83,0.54,85,3.29
AR-029,Conway County,Arkansas,4.94,1.36,97,3.58
AR-031,Craighead County,Arkansas,5.14,1.86,105,3.29
AR-033,Crawford County,Arkansas,4.6,0.65,77,3.95
AR-035,Crittenden County,Arkansas,2.71,-0.47,63,3.18
AR-037,Cross County,Arkansas,4.12,0.79,87,3.33
AR-039,Dallas County,Arkansas,3.87,0.4,80,3.47
AR-041,Desha County,Arkansas,1.98,-1.05,46,3.03
AR-043,Drew County,Arkansas,2.12,-1.11,51,3.23
AR-045,Faulkner County,Arkansas,5.6,2.06,108,3.54
AR-047,Franklin County,Arkansas,4.99,1.06,86,3.93
AR-049,Fulton County,Arkansas,6.45,3.22,117,3.23
AR-051,Garland County,Arkansas,4.64,0.86,86,3.78
AR-053,Grant County,Arkansas,6.28,2.78,114,3.5
AR-055,Greene County,Arkansas,5.02,1.8,105,3.22
AR-057,Hempstead County,Arkansas,7.62,4.08,122,3.54
AR-059,Hot Spring County,Arkansas,5.89,2.21,105,3.68
AR-061,Howard County,Arkansas,7.95,4.08,118,3.87
AR-063,Independence County,Arkansas,5.27,1.9,109,3.37
AR-065,Izard County,Arkansas,6.22,2.97,115,3.25
AR-067,Jackson County,Arkansas,5.17,1.85,105,3.32
AR-069,Jefferson County,Arkansas,4.29,0.88,89,3.41
AR-071,Johnson County,Arkansas,6.14,2.21,105,3.93
AR-073,Lafayette County,Arkansas,5.65,2.36,108,3.29
AR-075,Lawrence County,Arkansas,5.6,2.37,113,3.23
AR-077,Lee County,Arkansas,1.91,-1.39,36,3.3
AR-079,Lincoln County,Arkansas,3.16,-0.11,68,3.27
AR-081,Little River County,Arkansas,7.32,3.67,117,3.65
AR-083,Logan County,Arkansas,4.94,1.29,92,3.65
AR-085,Lonoke County,Arkansas,5.4,2.03,105,3.37
AR-087,Madison County,Arkansas,4.07,0.36,77,3.71
AR-089,Marion County,Arkansas,5.09,1.86,104,3.23
AR-091,Miller County,Arkansas,7.29,3.89,118,3.4
AR-093,Mississippi County,Arkansas,3.6,0.43,83,3.17
AR-095,Monroe County,Arkansas,2.52,-0.77,53,3.29
AR-097,Montgomery County,Arkansas,6.94,3.08,112,3.86
AR-099,Nevada County,Arkansas,5.77,2.33,108,3.44
AR-101,Newton County,Arkansas,4.4,0.7,87,3.7
AR-103,Ouachita County,Arkansas,2.14,-1.2,46,3.34
AR-105,Perry County,Arkansas,5.23,1.71,103,3.52
AR-107,Phillips County,Arkansas,1.89,-1.35,38,3.24
AR-109,Pike County,Arkansas,9.26,5.43,121,3.83
AR-111,Poinsett County,Arkansas,4.81,1.55,101,3.26
AR-113,Polk County,Arkansas,5.61,1.59,98,4.02
AR-115,Pope County,Arkansas,5.92,2.11,104,3.81
AR-117,Prairie County,Arkansas,4.31,1.03,93,3.28
AR-119,Pulaski County,Arkansas,6.1,2.6,112,3.5
AR-121,Randolph County,Arkansas,5.59,2.38,115,3.21
AR-123,St. Francis County,Arkansas,2.89,-0.43,66,3.32
AR-125,Saline County,Arkansas,5.97,2.29,111,3.68
AR-127,Scott County,Arkansas,4.41,0.72,83,3.69
AR-129,Searcy County,Arkansas,7.13,3.64,120,3.49
AR-131,Sebastian County,Arkansas,4.9,1.36,90,3.54
AR-133,Sevier County,Arkansas,7.12,3.31,119,3.81
AR-135,Sharp County,Arkansas,6.38,3.16,118,3.22
AR-137,Stone County,Arkansas,5.66,2.21,109,3.45
AR-139,Union County,Arkansas,1.77,-1.53,40,3.3
AR-141,Van Buren County,Arkansas,5.15,1.36,95,3.79
AR-143,Washington County,Arkansas,3.73,-0.03,67,3.76
AR-145,White County,Arkansas,4.42,1.02,97,3.4
AR-147,Woodruff County,Arkansas,4.18,0.91,93,3.27
AR-149,Yell County,Arkansas,5.1,1.43,97,3.67
CA-001,Alameda County,California,0.13,-0.79,30,0.92
CA-003,Alpine County,California,0.61,-1.23,36,1.84
CA-005,Amador County,California,1.19,-0.61,55,1.8
CA-007,Butte County,California,1.23,-1.16,48,2.39
CA-009,Calaveras County,California,1.12,-0.64,57,1.76
CA-011,Colusa County,California,0.8,-0.31,64,1.11
CA-013,Contra Costa County,California,0.17,-0.71,33,0.88
CA-015,Del Norte County,California,3.92,-1.61,54,5.53
CA-017,El Dorado County,California,1.44,-0.9,53,2.34
CA-019,Fresno County,California,0.1,-0.77,24,0.87
CA-021,Glenn County,California,0.77,-0.57,56,1.34
CA-023,Humboldt County,California,2.84,-1.17,61,4.01
CA-025,Imperial County,California,0,-0.24,1,0.24
CA-027,Inyo County,California,0.07,-0.25,34,0.32
CA-029,Kern County,California,0.18,-0.19,51,0.37
CA-031,Kings County,California,0.05,-0.31,39,0.36
CA-033,Lake County,California,1.23,-1.05,54,2.28
CA-035,Lassen County,California,0.37,-0.92,30,1.29
CA-037,Los Angeles County,California,0.05,-0.46,26,0.51
CA-039,Madera County,California,0.08,-1,21,1.08
CA-041,Marin County,California,0.53,-1.21,39,1.74
CA-043,Mariposa County,California,0.1,-1.46,23,1.56
CA-045,Mendocino County,California,1.49,-1.39,47,2.88
CA-047,Merced County,California,0.05,-0.47,28,0.52
CA-049,Modoc County,California,0.63,-0.62,41,1.25
CA-051,Mono County,California,0.43,-0.37,46,0.8
CA-053,Monterey County,California,0.1,-0.64,33,0.74
CA-055,Napa County,California,0.61,-0.89,45,1.5
CA-057,Nevada County,California,1.45,-1.3,47,2.75
CA-059,Orange County,California,0.02,-0.46,18,0.48
CA-061,Placer County,California,1.34,-1.15,49,2.49
CA-063,Plumas County,California,0.66,-1.7,32,2.36
CA-065,Riverside County,California,0.01,-0.4,14,0.41
CA-067,Sacramento County,California,0.51,-0.4,53,0.91
CA-069,San Benito County,California,0.09,-0.57,34,0.66
CA-071,San Bernardino County,California,0.04,-0.33,28,0.37
CA-073,San Diego County,California,0.16,-0.44,45,0.6
CA-075,San Francisco County,California,0.27,-0.93,33,1.2
CA-077,San Joaquin County,California,0.24,-0.45,41,0.69
CA-079,San Luis Obispo County,California,0.02,-0.64,24,0.66
CA-081,San Mateo County,California,0.14,-1.2,27,1.34
CA-083,Santa Barbara County,California,0.01,-0.65,17,0.66
CA-085,Santa Clara County,California,0.22,-0.81,36,1.03
CA-087,Santa Cruz County,California,0.2,-1.23,30,1.43
CA-089,Shasta County,California,0.42,-2.08,23,2.5
CA-091,Sierra County,California,1,-1.6,44,2.6
CA-093,Siskiyou County,California,1.03,-1.58,35,2.61
CA-095,Solano County,California,0.44,-0.49,56,0.93
CA-097,Sonoma County,California,0.98,-1.16,43,2.14
CA-099,Stanislaus County,California,0.22,-0.41,44,0.63
CA-101,Sutter County,California,0.73,-0.29,63,1.02
CA-103,Tehama County,California,0.57,-1.56,30,2.13
CA-105,Trinity County,California,1.19,-2.3,36,3.49
CA-107,Tulare County,California,0.17,-0.71,40,0.88
CA-109,Tuolumne County,California,0.54,-1.52,29,2.06
CA-111,Ventura County,California,0.01,-0.6,12,0.61
CA-113,Yolo County,California,0.66,-0.28,64,0.94
CA-115,Yuba County,California,1.11,-0.87,51,1.98
CO-001,Adams County,Colorado,0.71,-0.28,57,0.99
CO-003,Alamosa County,Colorado,0.41,-0.43,31,0.84
CO-005,Arapahoe County,Colorado,0.75,-0.27,58,1.02
CO-007,Archuleta County,Colorado,0.78,-1.27,26,2.05
CO-009,Baca County,Colorado,2.19,1.19,109,1
CO-011,Bent County,Colorado,0.24,-0.62,33,0.86
CO-013,Boulder County,Colorado,0.94,-0.49,47,1.43
CO-014,Broomfield County,Colorado,0.58,-0.51,42,1.09
CO-015,Chaffee County,Colorado,1.86,0.55,100,1.31
CO-017,Cheyenne County,Colorado,0.2,-0.66,31,0.86
CO-019,Clear Creek County,Colorado,1.43,-0.42,55,1.85
CO-021,Conejos County,Colorado,0.64,-0.75,28,1.39
CO-023,Costilla County,Colorado,0.43,-0.88,14,1.31
CO-025,Crowley County,Colorado,0.19,-0.49,31,0.68
CO-027,Custer County,Colorado,0.89,-0.57,41,1.46
CO-029,Delta County,Colorado,1.71,0.07,75,1.64
CO-031,Denver County,Colorado,0.57,-0.52,44,1.09
CO-033,Dolores County,Colorado,0.92,-1.19,32,2.11
CO-035,Douglas County,Colorado,0.89,-0.31,59,1.2
CO-037,Eagle County,Colorado,2.48,0.73,105,1.75
CO-039,Elbert County,Colorado,0.64,-0.3,57,0.94
CO-041,El Paso County,Colorado,0.54,-0.35,47,0.89
CO-043,Fremont County,Colorado,0.86,-0.09,68,0.95
CO-045,Garfield County,Colorado,2.34,0.41,83,1.93
CO-047,Gilpin County,Colorado,1.23,-0.38,58,1.61
CO-049,Grand County,Colorado,1.63,-0.03,70,1.66
CO-051,Gunnison County,Colorado,2.03,0.24,83,1.79
CO-053,Hinsdale County,Colorado,1.99,-0.83,54,2.82
CO-055,Huerfano County,Colorado,0.41,-0.74,23,1.15
CO-057,Jackson County,Colorado,1.44,-0.32,50,1.76
CO-059,Jefferson County,Colorado,0.85,-0.44,49,1.29
CO-061,Kiowa County,Colorado,0.19,-0.63,31,0.82
CO-063,Kit Carson County,Colorado,0.37,-0.54,44,0.91
CO-065,Lake County,Colorado,2.47,0.82,110,1.65
CO-067,La Plata County,Colorado,0.49,-1.65,22,2.14
CO-069,Larimer County,Colorado,0.94,-0.47,46,1.41
CO-071,Las Animas County,Colorado,0.71,-0.3,61,1.01
CO-073,Lincoln County,Colorado,0.41,-0.35,54,0.76
CO-075,Logan County,Colorado,0.74,-0.23,61,0.97
CO-077,Mesa County,Colorado,1.39,-0.22,63,1.61
CO-079,Mineral County,Colorado,2.01,-0.81,51,2.82
CO-081,Moffat County,Colorado,1.16,-0.33,50,1.49
CO-083,Montezuma County,Colorado,0.41,-1.27,25,1.68
CO-085,Montrose County,Colorado,1.06,-0.41,51,1.47
CO-087,Morgan County,Colorado,0.67,-0.19,71,0.86
CO-089,Otero County,Colorado,0.07,-0.78,16,0.85
CO-091,Ouray County,Colorado,1.35,-0.52,50,1.87
CO-093,Park County,Colorado,1.1,-0.08,72,1.18
CO-095,Phillips County,Colorado,0.73,-0.29,60,1.02
CO-097,Pitkin County,Colorado,3.49,1.38,113,2.11
CO-099,Prowers County,Colorado,0.72,-0.22,76,0.94
CO-101,Pueblo County,Colorado,0.35,-0.48,34,0.83
CO-103,Rio Blanco County,Colorado,1.76,0.04,73,1.72
CO-105,Rio Grande County,Colorado,0.63,-0.59,37,1.22
CO-107,Routt County,Colorado,2.03,-0.03,70,2.06
CO-109,Saguache County,Colorado,1.06,-0.33,65,1.39
CO-111,San Juan County,Colorado,1.89,-1.73,32,3.62
CO-113,San Miguel County,Colorado,1.08,-0.62,42,1.7
CO-115,Sedgwick County,Colorado,0.77,-0.25,60,1.02
CO-117,Summit County,Colorado,1.98,0.09,77,1.89
CO-119,Teller County,Colorado,0.91,-0.27,55,1.18
CO-121,Washington County,Colorado,0.64,-0.28,60,0.92
CO-123,Weld County,Colorado,0.63,-0.29,53,0.92
CO-125,Yuma County,Colorado,0.39,-0.6,40,0.99
CT-001,Fairfield County,Connecticut,3.82,0.05,69,3.77
CT-003,Hartford County,Connecticut,3.32,-0.38,63,3.7
CT-005,Litchfield County,Connecticut,3.57,-0.22,64,3.79
CT-007,Middlesex County,Connecticut,3.06,-0.59,56,3.65
CT-009,New Haven County,Connecticut,3.3,-0.47,60,3.77
CT-011,New London County,Connecticut,3.06,-0.43,59,3.49
CT-013,Tolland County,Connecticut,3.25,-0.29,61,3.54
CT-015,Windham County,Connecticut,3.1,-0.45,59,3.55
DE-001,Kent County,Delaware,1.27,-1.8,14,3.07
DE-003,New Castle County,Delaware,0.88,-2.17,8,3.05
DE-005,Sussex County,Delaware,1.75,-1.46,23,3.21
FL-001,Alachua County,Florida,3.56,0.44,85,3.12
FL-003,Baker County,Florida,3.09,-0.21,71,3.3
FL-005,Bay County,Florida,2.69,-0.4,60,3.09
FL-007,Bradford County,Florida,3.97,0.41,86,3.56
FL-009,Brevard County,Florida,3.46,-1.54,48,5
FL-011,Broward County,Florida,3.09,-3.67,25,6.76
FL-013,Calhoun County,Florida,2.04,-0.84,51,2.88
FL-015,Charlotte County,Florida,2.37,-1.3,52,3.67
FL-017,Citrus County,Florida,1.66,-1.18,52,2.84
FL-019,Clay County,Florida,4.44,0.34,76,4.1
FL-021,Collier County,Florida,2.67,-1.89,40,4.56
FL-023,Columbia County,Florida,2.93,-0.09,76,3.02
FL-027,DeSoto County,Florida,2.2,-1.31,46,3.51
FL-029,Dixie County,Florida,2.61,-0.35,70,2.96
FL-031,Duval County,Florida,3.49,-0.83,61,4.32
FL-033,Escambia County,Florida,1.64,-1.9,35,3.54
FL-035,Flagler County,Florida,4.51,0.23,82,4.28
FL-037,Franklin County,Florida,2.94,-0.1,76,3.04
FL-039,Gadsden County,Florida,2.05,-0.64,57,2.69
FL-041,Gilchrist County,Florida,2.45,-0.48,67,2.93
FL-043,Glades County,Florida,2.89,-1.07,56,3.96
FL-045,Gulf County,Florida,2.96,-0.11,76,3.07
FL-047,Hamilton County,Florida,3.02,0.31,85,2.71
FL-049,Hardee County,Florida,1.44,-1.81,22,3.25
FL-051,Hendry County,Florida,1.89,-2.35,29,4.24
FL-053,Hernando County,Florida,1.61,-1.23,49,2.84
FL-055,Highlands County,Florida,3.54,-0.18,75,3.72
FL-057,Hillsborough County,Florida,1.24,-1.69,28,2.93
FL-059,Holmes County,Florida,1.23,-1.63,32,2.86
FL-061,Indian River County,Florida,3.95,-1.85,52,5.8
FL-063,Jackson County,Florida,1.11,-1.5,31,2.61
FL-065,Jefferson County,Florida,3.46,0.74,93,2.72
FL-067,Lafayette County,Florida,3.03,0.12,79,2.91
FL-069,Lake County,Florida,2.06,-1.16,48,3.22
FL-071,Lee County,Florida,2.61,-1.26,54,3.87
FL-073,Leon County,Florida,2.9,0.12,74,2.78
FL-075,Levy County,Florida,1.9,-0.97,51,2.87
FL-077,Liberty County,Florida,2.54,-0.38,62,2.92
FL-079,Madison County,Florida,3.43,0.79,92,2.64
FL-081,Manatee County,Florida,0.86,-2.34,11,3.2
FL-083,Marion County,Florida,3.45,0.36,83,3.1
FL-085,Martin County,Florida,4.98,-1.09,62,6.07
FL-086,Miami-Dade County,Florida,3.2,-3.53,24,6.73
FL-087,Monroe County,Florida,2.85,-2.74,30,5.59
FL-089,Nassau County,Florida,3.12,-0.74,59,3.86
FL-091,Okaloosa County,Florida,1.45,-1.93,31,3.38
FL-093,Okeechobee County,Florida,3.91,-0.77,67,4.68
FL-095,Orange County,Florida,2.22,-1.45,45,3.67
FL-097,Osceola County,Florida,2.39,-1.64,39,4.03
FL-099,Palm Beach County,Florida,2.85,-3.35,28,6.2
FL-101,Pasco County,Florida,1.78,-1.07,51,2.85
FL-103,Pinellas County,Florida,0.91,-2.05,15,2.96
FL-105,Polk County,Florida,1.81,-1.35,43,3.16
FL-107,Putnam County,Florida,5.11,1.17,92,3.94
FL-109,St. Johns County,Florida,5.41,0.79,85,4.62
FL-111,St. Lucie County,Florida,5.08,-1.01,60,6.09
FL-113,Santa Rosa County,Florida,1.48,-2.03,33,3.51
FL-115,Sarasota County,Florida,1.17,-2.35,17,3.52
FL-117,Seminole County,Florida,2.16,-1.82,37,3.98
FL-119,Sumter County,Florida,1.93,-0.91,55,2.84
FL-121,Suwannee County,Florida,2.96,0.09,80,2.87
FL-123,Taylor County,Florida,3.97,1.11,101,2.86
FL-125,Union County,Florida,3.37,0.12,78,3.25
FL-127,Volusia County,Florida,3.14,-1.21,55,4.35
FL-129,Wakulla County,Florida,3.29,0.35,77,2.94
FL-131,Walton County,Florida,1.59,-1.62,35,3.21
FL-133,Washington County,Florida,1.7,-1.21,34,2.91
GA-001,Appling County,Georgia,1.96,-0.61,60,2.57
GA-003,Atkinson County,Georgia,1.84,-0.56,56,2.4
GA-005,Bacon County,Georgia,2.02,-0.52,64,2.54
GA-007,Baker County,Georgia,1.29,-0.99,45,2.28
GA-009,Baldwin County,Georgia,2.41,-0.11,73,2.52
GA-011,Banks County,Georgia,1.27,-2.2,24,3.47
GA-013,Barrow County,Georgia,1.39,-1.82,31,3.21
GA-015,Bartow County,Georgia,0.42,-2.54,8,2.96
GA-017,Ben Hill County,Georgia,2.13,-0.25,65,2.38
GA-019,Berrien County,Georgia,1.63,-0.69,56,2.32
GA-021,Bibb County,Georgia,3.06,0.61,92,2.45
GA-023,Bleckley County,Georgia,2.92,0.55,91,2.37
GA-025,Brantley County,Georgia,2.54,-0.51,65,3.05
GA-027,Brooks County,Georgia,1.88,-0.53,55,2.41
GA-029,Bryan County,Georgia,1.76,-0.96,50,2.72
GA-031,Bulloch County,Georgia,2.08,-0.46,66,2.54
GA-033,Burke County,Georgia,2.87,0.21,82,2.66
GA-035,Butts County,Georgia,2.05,-0.66,51,2.71
GA-037,Calhoun County,Georgia,1.83,-0.46,62,2.29
GA-039,Camden County,Georgia,2.86,-0.85,59,3.71
GA-043,Candler County,Georgia,2.09,-0.4,67,2.49
GA-045,Carroll County,Georgia,1.84,-1.02,44,2.86
GA-047,Catoosa County,Georgia,0.37,-2.81,7,3.18
GA-049,Charlton County,Georgia,2.64,-0.48,60,3.12
GA-051,Chatham County,Georgia,1.54,-1.33,44,2.87
GA-053,Chattahoochee County,Georgia,2.93,0.72,89,2.21
GA-055,Chattooga County,Georgia,0.5,-2.75,10,3.25
GA-057,Cherokee County,Georgia,0.72,-2.45,11,3.17
GA-059,Clarke County,Georgia,1.42,-1.67,35,3.09
GA-061,Clay County,Georgia,1.9,-0.38,66,2.28
GA-063,Clayton County,Georgia,2.25,-0.57,55,2.82
GA-065,Clinch County,Georgia,2.42,-0.15,70,2.57
GA-067,Cobb County,Georgia,1.1,-1.91,20,3.01
GA-069,Coffee County,Georgia,1.88,-0.55,61,2.43
GA-071,Colquitt County,Georgia,1.36,-0.91,47,2.27
GA-073,Columbia County,Georgia,3.01,0.1,82,2.91
GA-075,Cook County,Georgia,1.41,-0.9,47,2.31
GA-077,Coweta County,Georgia,2.35,-0.37,61,2.72
GA-079,Crawford County,Georgia,3.19,0.76,90,2.43
GA-081,Crisp County,Georgia,2.75,0.53,82,2.22
GA-083,Dade County,Georgia,0.42,-2.87,7,3.29
GA-085,Dawson County,Georgia,1.12,-2.48,19,3.6
GA-087,Decatur County,Georgia,1.34,-1.11,41,2.45
GA-089,DeKalb County,Georgia,1.76,-1.19,37,2.95
GA-091,Dodge County,Georgia,2.51,0.09,75,2.42
GA-093,Dooly County,Georgia,2.86,0.63,92,2.23
GA-095,Dougherty County,Georgia,2.02,-0.17,66,2.19
GA-097,Douglas County,Georgia,1.72,-1.23,38,2.95
GA-099,Early County,Georgia,1.21,-1.14,39,2.35
GA-101,Echols County,Georgia,2.93,0.32,84,2.61
GA-103,Effingham County,Georgia,1.82,-0.84,52,2.66
GA-105,Elbert County,Georgia,1.78,-1.23,42,3.01
GA-107,Emanuel County,Georgia,2.48,-0.04,73,2.52
GA-109,Evans County,Georgia,1.9,-0.67,52,2.57
GA-111,Fannin County,Georgia,0.88,-2.72,12,3.6
GA-113,Fayette County,Georgia,2.36,-0.39,59,2.75
GA-115,Floyd County,Georgia,0.52,-2.46,8,2.98
GA-117,Forsyth County,Georgia,1.36,-1.91,24,3.27
GA-119,Franklin County,Georgia,0.96,-2.28,21,3.24
GA-121,Fulton County,Georgia,1.66,-1.29,35,2.95
GA-123,Gilmer County,Georgia,0.71,-2.98,10,3.69
GA-125,Glascock County,Georgia,2.96,0.22,79,2.74
GA-127,Glynn County,Georgia,2.45,-1.03,58,3.48
GA-129,Gordon County,Georgia,0.51,-2.57,10,3.08
GA-131,Grady County,Georgia,1.65,-0.79,53,2.44
GA-133,Greene County,Georgia,1.41,-1.35,33,2.76
GA-135,Gwinnett County,Georgia,1.39,-1.74,29,3.13
GA-137,Habersham County,Georgia,1.32,-2.79,20,4.11
GA-139,Hall County,Georgia,1.42,-2.04,25,3.46
GA-141,Hancock County,Georgia,2.48,-0.16,70,2.64
GA-143,Haralson County,Georgia,1.19,-1.69,23,2.88
GA-145,Harris County,Georgia,3.17,0.63,83,2.54
GA-147,Hart County,Georgia,1.34,-1.76,28,3.1
GA-149,Heard County,Georgia,2.53,-0.18,63,2.71
GA-151,Henry County,Georgia,2.47,-0.33,61,2.8
GA-153,Houston County,Georgia,3.06,0.7,93,2.36
GA-155,Irwin County,Georgia,2.03,-0.28,64,2.31
GA-157,Jackson County,Georgia,1.43,-1.8,30,3.23
GA-159,Jasper County,Georgia,1.36,-1.36,37,2.72
GA-161,Jeff Davis County,Georgia,1.89,-0.57,63,2.46
GA-163,Jefferson County,Georgia,2.94,0.24,79,2.7
GA-165,Jenkins County,Georgia,2.48,-0.09,74,2.57
GA-167,Johnson County,Georgia,2.84,0.33,80,2.51
GA-169,Jones County,Georgia,2.3,-0.23,71,2.53
GA-171,Lamar County,Georgia,2.77,0.17,79,2.6
GA-173,Lanier County,Georgia,1.92,-0.51,59,2.43
GA-175,Laurens County,Georgia,2.73,0.28,82,2.45
GA-177,Lee County,Georgia,2.66,0.43,78,2.23
GA-179,Liberty County,Georgia,1.95,-0.88,53,2.83
GA-181,Lincoln County,Georgia,2.46,-0.48,64,2.94
GA-183,Long County,Georgia,2.04,-0.73,58,2.77
GA-185,Lowndes County,Georgia,2.23,-0.21,66,2.44
GA-187,Lumpkin County,Georgia,1.16,-2.73,17,3.89
GA-189,McDuffie County,Georgia,2.93,0.01,74,2.92
GA-191,McIntosh County,Georgia,2.46,-0.85,60,3.31
GA-193,Macon County,Georgia,3.17,0.91,94,2.26
